Id,SalePrice
1832,140825.94824182376
1833,165252.5042206584
1834,137118.61997828286
1835,192473.63142363547
1836,133160.44327136147
1837,94869.09817154138
1838,129673.80500716894
1839,91800.15122193926
1840,144506.71438726544
1841,144940.21228512021
1842,105887.89193890124
1843,139346.4190820148
1844,144558.58702541533
1845,158643.27483870968
1846,153618.2090917583
1847,155119.67191250104
1848,82685.82759744083
1849,134064.4748248659
1850,130775.73360146866
1851,151971.4459386436
1852,134257.40636507186
1853,130779.73710586205
1854,174602.06115972312
1855,154468.68239439718
1856,216164.45438576964
1857,178014.97807668365
1858,142539.97537815763
1859,140651.8278167379
1860,151718.59936406088
1861,140651.8278167379
1862,273067.7577523457
1863,273067.7577523457
1864,273067.7577523457
1865,299772.5072102605
1866,314990.65958480147
1867,241478.88521630332
1868,313139.6844927368
1869,186833.36037630966
1870,255877.37015875475
1871,254063.2050352997
1872,167945.885393696
1873,213614.18663379346
1874,122393.51153299266
1875,196569.70475320454
1876,185408.39954783182
1877,191010.19018885316
1878,207818.77592961356
1879,120274.68544603614
1880,138828.15928469505
1881,229802.24587153931
1882,269975.69134361006
1883,189690.94850386563
1884,212597.17731506255
1885,280677.9048183028
1886,310496.26449273684
1887,188432.59194622276
1888,283983.3646031992
1889,160333.77091892346
1890,133202.02436210375
1891,149578.9968166919
1892,105173.93818666949
1893,134125.471569104
1894,128792.73863932674
1895,154708.55897514411
1896,113227.5956822253
1897,114534.12573716792
1898,114907.06794878624
1899,143426.60114962846
1900,150942.7478571232
1901,155383.16509290584
1902,144213.6486641837
1903,222347.03874458876
1904,141089.8848976504
1905,177592.76407414052
1906,156291.26584499897
1907,204450.64404548597
1908,137101.90731899723
1909,140471.3609195407
1910,137946.6812320407
1911,196101.20971561957
1912,264705.7620175249
1913,145185.2039700902
1914,96664.99194443515
1915,307990.3327323657
1916,78931.83129640228
1917,271189.64684116805
1918,117623.21698449769
1919,157101.1272535995
1920,149324.70051650313
1921,378839.8349338805
1922,303000.8356193514
1923,197235.7908041193
1924,219905.16920535173
1925,216682.97473637862
1926,386201.82905152754
1927,121052.83942730077
1928,158418.53725059578
1929,115121.45626869495
1930,134586.9822854032
1931,136810.44849162782
1932,139369.7562468486
1933,162345.5749779099
1934,182759.57115622342
1935,167406.43052924113
1936,183123.68660874476
1937,184311.5204309678
1938,161908.86852689853
1939,257689.18327744765
1940,208940.18858318427
1941,177768.30004330055
1942,188962.82126377404
1943,194073.88076923077
1944,306228.06176027673
1945,378604.7518106312
1946,175105.55420826678
1947,294876.6530822935
1948,175105.55420826678
1949,234861.23986157792
1950,175541.79408029577
1951,289944.33749371546
1952,242034.35652824462
1953,157316.94452968347
1954,207282.90406889404
1955,137790.1562468486
1956,272768.9621479501
1957,165012.62398204155
1958,323225.2910742429
1959,148136.53744987654
1960,106967.2628923504
1961,129488.17465018187
1962,102593.230334473
1963,103945.34582743076
1964,117238.12129112806
1965,160116.3139342361
1966,148253.27744738187
1967,277028.781684573
1968,360015.4404657954
1969,370415.930620155
1970,393151.9482672139
1971,426796.9995726496
1972,358616.25096153846
1973,291712.5514931827
1974,313721.5887260887
1975,472025.4250000001
1976,273805.2650179063
1977,366811.1669262504
1978,345702.88789003785
1979,309195.1103398324
1980,191415.94250085182
1981,348659.88047979795
1982,221175.85758085325
1983,221175.85758085325
1984,175820.12193675424
1985,189317.6337785967
1986,206356.43140850315
1987,182288.2170568051
1988,170827.78149394222
1989,181868.0442395426
1990,211606.92606233354
1991,190178.55667260598
1992,216144.29020395144
1993,174298.15405597613
1994,258728.86381461675
1995,187078.98167846882
1996,269975.69134361006
1997,342603.32287581696
1998,344164.73458860244
1999,244397.64325461088
2000,289991.4567580036
2001,263068.09067219327
2002,221416.88535890417
2003,242184.04817926628
2004,255755.0728057927
2005,239184.4727966333
2006,232045.26096509155
2007,256887.61630377374
2008,190955.66313780742
2009,180417.12843490895
2010,192274.4359641831
2011,147973.641568431
2012,177761.87451289772
2013,179395.55997523112
2014,176504.48474568088
2015,189869.18850386562
2016,182707.61404058544
2017,193169.94984889487
2018,118382.7699530784
2019,117598.00806356673
2020,115731.30149153995
2021,112215.1845558722
2022,179872.37791245338
2023,148366.26508745403
2024,204269.86404595053
2025,350152.77522304666
2026,184527.9318048811
2027,147600.9985537132
2028,168341.92677662312
2029,179920.4530423112
2030,276776.77001477627
2031,263241.76654040406
2032,270303.84399138443
2033,268531.7033481096
2034,157887.1443298411
2035,194713.35258641499
2036,215779.0700042867
2037,215779.0700042867
2038,361049.88620915037
2039,210645.48413931494
2040,377213.5163943355
2041,267722.38722856087
2042,204991.0992857585
2043,168062.21933591826
2044,184974.36042831338
2045,225386.76845913724
2046,137663.46386841737
2047,153166.07312182797
2048,139533.05541996076
2049,137663.46386841737
2050,183151.1016794524
2051,105563.38845413113
2052,144652.03691791795
2053,145338.10038035832
2054,90401.1561319229
2055,149027.36333071522
2056,125665.86076323185
2057,127097.67478673374
2058,203185.89285132446
2059,141154.19002585553
2060,163818.049846128
2061,192222.7177880265
2062,136185.90270360836
2063,111127.37248343758
2064,137782.30641833434
2065,121632.75976347868
2066,185760.70988366433
2067,134494.07890797374
2068,137663.46386841737
2069,98450.70134614456
2070,111673.4394623603
2071,91359.61153939959
2072,130610.42960963729
2073,145042.45953008457
2074,181779.50176737062
2075,145785.1644734627
2076,125225.98384084579
2077,144198.1801949881
2078,133461.90775760135
2079,134517.33684369168
2080,113870.57113503644
2081,111875.48018926755
2082,131283.24667504107
2083,156548.52252015262
2084,107435.22962629472
2085,141653.00066047037
2086,127459.00595777485
2087,132813.09584887343
2088,126798.54128159882
2089,103166.48199669065
2090,129497.78856015303
2091,133414.88919644436
2092,142381.6550222635
2093,155018.03272296255
2094,150687.81378549308
2095,159269.36854766635
2096,106915.50394708887
2097,111673.4394623603
2098,149758.48446440976
2099,82685.18181497579
2100,126075.00142620943
2101,143890.9043983713
2102,157647.91853693154
2103,110810.34257974479
2104,144654.09010156387
2105,133217.00392933947
2106,90712.30752322123
2107,258118.13286223583
2108,113870.57113503644
2109,113199.80353126915
2110,133183.41260652774
2111,162529.45657888957
2112,139310.66733122594
2113,113592.34213442507
2114,112956.48432057226
2115,152963.01111687996
2116,130994.57747114822
2117,145605.09993389432
2118,110321.32396940255
2119,113870.57113503644
2120,116354.30420832822
2121,105702.5128923504
2122,102933.55403935301
2123,104480.16436863453
2124,210738.34414541014
2125,138392.65229994518
2126,167004.87777554218
2127,145413.89769576688
2128,139421.95429129244
2129,114384.02336228816
2130,150474.06142923667
2131,163778.7128806689
2132,129384.19842885606
2133,138371.33437091595
2134,117382.28583544504
2135,121683.55466062538
2136,89288.63327594938
2137,125520.79404924344
2138,142186.04798020195
2139,150678.74635752913
2140,119734.88544603615
2141,144558.58702541533
2142,135326.39514376485
2143,147905.33056871162
2144,121347.62699572297
2145,119734.88544603615
2146,146311.9254674176
2147,152377.93040892464
2148,136052.91562341974
2149,138362.29818373296
2150,239167.10165160205
2151,140491.60430654098
2152,179041.8115486664
2153,165182.9844911191
2154,117957.4747560899
2155,120509.13945615059
2156,203842.86073418922
2157,221416.88535890417
2158,243137.7845966022
2159,210218.98463248252
2160,167627.42981769278
2161,246437.13521630332
2162,487516.3333333334
2163,341100.27625146817
2164,270050.36527630425
2165,178773.60295858554
2166,142497.34738142218
2167,188432.59194622276
2168,188730.41131647496
2169,189690.94850386563
2170,212597.17731506255
2171,149158.32487095825
2172,145415.87461658614
2173,169498.200369213
2174,230986.8245226164
2175,321755.9746345029
2176,319323.43910961907
2177,262977.86381461675
2178,232080.71817171673
2179,138731.34031927932
2180,187994.2573772638
2181,188398.22336345632
2182,222740.130205169
2183,186081.6849025081
2184,140230.69123003152
2185,140378.3231222517
2186,153472.31350648362
2187,152085.59447187526
2188,159094.27038450318
2189,192878.3798623979
2190,95960.19456442885
2191,95960.19456442885
2192,91808.45111155912
2193,111356.4095586675
2194,109437.50688660273
2195,109546.03925049929
2196,116697.81461419603
2197,111876.25663454793
2198,167818.7843697303
2199,175879.31510949472
2200,129258.42982383721
2201,139269.99847234326
2202,210639.1992591722
2203,163865.9406720005
2204,168000.68745321795
2205,112388.68964217282
2206,135139.46930079203
2207,236323.94742109632
2208,215056.3757670108
2209,196243.95447065553
2210,137101.90731899723
2211,117083.41698449769
2212,113592.34213442507
2213,111673.4394623603
2214,159774.14031948918
2215,106915.50394708887
2216,148933.69208941568
2217,100458.33858920753
2218,102609.68162782773
2219,100294.09372189267
2220,92185.9968544188
2221,312159.6865785195
2222,245373.43666293347
2223,234166.8318492619
2224,206917.86609813134
2225,147948.9798424433
2226,158719.1094860158
2227,214869.48273819272
2228,273805.2650179063
2229,255582.2461464187
2230,152434.9737335966
2231,189690.94850386563
2232,180496.8406501806
2233,160632.42601511345
2234,239945.20252060046
2235,182644.643478409
2236,277362.01596903836
2237,370688.10132138856
2238,181198.65808844916
2239,131413.92363929335
2240,166290.36051799657
2241,149700.0271177479
2242,147584.42659121886
2243,132284.1850116051
2244,99635.25149666454
2245,101962.66221095026
2246,146545.58875570848
2247,108386.25143900937
2248,114107.10004882995
2249,117580.15894075972
2250,137349.29093735613
2251,161333.29024970965
2252,179456.73811716313
2253,158239.81009667792
2254,176315.10705536194
2255,188611.6331142654
2256,185970.06561908958
2257,191393.56343079015
2258,176055.60944487053
2259,173666.27866375356
2260,155677.65008523903
2261,187424.5938228438
2262,196582.2141025641
2263,327982.1012260887
2264,473108.5611111111
2265,178721.57023365813
2266,285190.11717488355
2267,354920.18053707486
2268,427537.2014534883
2269,158967.4391730082
2270,182078.89535854702
2271,241953.25921641669
2272,204129.03992116475
2273,155651.95768757822
2274,161492.1188605082
2275,166179.2191198474
2276,163660.6164622318
2277,180022.15673852668
2278,146164.30855415005
2279,118382.7699530784
2280,109084.58331488559
2281,166403.70691272363
2282,163826.10867009324
2283,108067.42352884935
2284,110321.32396940255
2285,157238.56996455992
2286,119734.88544603615
2287,341100.27625146817
2288,271984.8153540363
2289,338773.24322335416
2290,409583.5343137255
2291,319967.54479219165
2292,436544.075620155
2293,414506.1982672139
2294,368651.0311811572
2295,451699.8281232493
2296,302542.51854889386
2297,321236.14896000683
2298,286449.80756205466
2299,348484.8681509806
2300,309655.3762024481
2301,255515.59975198208
2302,225943.36377160257
2303,243878.91917180858
2304,249653.53290148848
2305,166403.70691272363
2306,166403.70691272363
2307,166403.70691272363
2308,246507.8808181552
2309,288906.1424953964
2310,221175.85758085325
2311,181915.96497948427
2312,178988.34260244138
2313,170827.78149394222
2314,175687.9249241276
2315,174929.80287348924
2316,187116.87395512883
2317,165880.5988479078
2318,174929.80287348924
2319,176116.5826274047
2320,184221.39355091285
2321,256836.91776641025
2322,184221.39355091285
2323,178782.67100099297
2324,167949.64484536616
2325,213784.47084008963
2326,163258.08695062934
2327,210498.0100029543
2328,211606.92606233354
2329,182569.28143391956
2330,174929.18192938835
2331,365847.4029167758
2332,328358.78616557736
2333,321183.7999074074
2334,270718.3414918415
2335,259500.86067927437
2336,348922.16543932224
2337,194943.86956434386
2338,271796.25350114296
2339,232123.7466911884
2340,400244.89119047613
2341,218213.6517924706
2342,250150.1171845918
2343,224250.58030764136
2344,222703.56319319876
2345,245018.9981792663
2346,231395.26096509155
2347,192499.6376802859
2348,234389.2853373859
2349,151815.20855221743
2350,258486.79625954092
2351,243723.49237442296
2352,262714.10140054795
2353,198851.58962126635
2354,134440.5993606388
2355,165553.53688819185
2356,149277.27158983817
2357,198265.4944816824
2358,187460.40390513028
2359,122093.63678408581
2360,117623.21698449769
2361,147213.7695841606
2362,252806.03444953737
2363,143462.53371725735
2364,144261.92714395857
2365,221825.85758085325
2366,197387.8443076923
2367,226472.87562637363
2368,190639.3463286906
2369,237990.35195314762
2370,171727.63377988763
2371,177219.6675350648
2372,190945.88458265885
2373,281954.56304102385
2374,286357.67402505444
2375,245508.09097845145
2376,287835.31282051286
2377,343807.0323358413
2378,152206.0457681695
2379,206845.18435845053
2380,147806.0341055878
2381,158967.4391730082
2382,208100.18158565933
2383,218213.6517924706
2384,238415.88305065696
2385,151082.25329540466
2386,138759.39823023323
2387,128714.28841417484
2388,128102.89214275156
2389,134402.57394208672
2390,139616.49473593105
2391,139533.05541996076
2392,113032.67410206942
2393,158517.56781865313
2394,146754.0208019222
2395,199042.51384423708
2396,147879.03672441439
2397,214091.55636086903
2398,138875.3223882633
2399,74115.25616886941
2400,72878.60668744292
2401,113050.8631424404
2402,140223.26054674562
2403,142381.6550222635
2404,144544.2788154423
2405,157195.7725063415
2406,119734.88544603615
2407,122866.41085587221
2408,139169.9820280838
2409,145342.51996935834
2410,178902.3329423379
2411,118382.7699530784
2412,151703.11288130927
2413,142465.1797386648
2414,123069.25345617808
2415,137663.46386841737
2416,127433.68716119831
2417,131937.92193665061
2418,119734.88544603615
2419,129005.44015562223
2420,118382.7699530784
2421,153279.4552015592
2422,116569.19852450697
2423,127272.9258783448
2424,148241.53709154692
2425,205114.34554156833
2426,130209.09997020545
2427,133217.00392933947
2428,174787.5534180249
2429,113870.57113503644
2430,119734.88544603615
2431,115341.19814082149
2432,131356.41223939406
2433,142446.41996935834
2434,144198.1801949881
2435,146372.1545458929
2436,106915.50394708887
2437,112215.1845558722
2438,115731.30149153995
2439,135000.62592406143
2440,134517.33684369168
2441,123001.35015372979
2442,113870.57113503644
2443,116630.44383771827
2444,140089.77347110442
2445,100294.09372189267
2446,137584.52275290684
2447,241018.74942109632
2448,141141.20726667505
2449,124648.43659075469
2450,163277.8156148605
2451,120509.13945615059
2452,228033.55033189035
2453,102387.48706043029
2454,120095.2209798318
2455,111673.4394623603
2456,130625.14640764598
2457,111673.4394623603
2458,116354.30420832822
2459,113032.67410206942
2460,141528.28052631675
2461,111673.4394623603
2462,122227.6562305993
2463,119924.37066968023
2464,173106.24293026683
2465,138089.94188570848
2466,125229.68241019077
2467,159672.31909109754
2468,105887.89193890124
2469,107685.77965976419
2470,196917.40900291764
2471,208753.81097015864
2472,182055.40321542375
2473,125848.80820753546
2474,117055.37782567248
2475,241479.1774967722
2476,111673.4394623603
2477,118382.7699530784
2478,153388.05582007248
2479,134721.1403070452
2480,141762.52129446567
2481,129273.57781409853
2482,134318.2463630046
2483,115731.30149153995
2484,136257.139927003
2485,119734.88544603615
2486,160032.4520749176
2487,188703.91911822715
2488,153178.68043288076
2489,153012.91540647508
2490,152404.6628265012
2491,110976.49320721196
2492,174876.44408611965
2493,144378.58867824127
2494,183213.97028497496
2495,113086.16142564798
2496,199429.54170319723
2497,157026.18056049233
2498,112215.1845558722
2499,101035.37156747252
2500,130779.73710586205
2501,133685.22010928387
2502,148733.35985456576
2503,107841.9704898509
2504,195221.5471710133
2505,208490.78302221576
2506,252253.08158155152
2507,322225.37432930537
2508,256887.61630377374
2509,218213.6517924706
2510,243202.55743852552
2511,184527.9318048811
2512,203079.79841392083
2513,209126.24421482946
2514,252862.3573102231
2515,147213.7695841606
2516,150916.48003914318
2517,118461.11401746472
2518,145600.1880424177
2519,216144.29020395144
2520,193348.18984889486
2521,189690.94850386563
2522,219347.523770385
2523,133338.54935744184
2524,137823.09246703843
2525,142497.34738142218
2526,141443.35212003512
2527,115425.71752975397
2528,135256.2922717628
2529,131042.33087004689
2530,116773.46132364722
2531,234861.23986157792
2532,218896.1805265321
2533,189690.94850386563
2534,246050.17068675449
2535,318570.14327551535
2536,219791.45881087155
2537,227274.02658477155
2538,182078.89535854702
2539,181245.1745128977
2540,169045.7202647311
2541,187830.35697068484
2542,151895.20781097753
2543,118382.7699530784
2544,148288.7084268494
2545,141670.5216746772
2546,150984.19102091153
2547,147465.9213498555
2548,147948.9798424433
2549,153415.8048357296
2550,355817.0267379679
2551,149578.9968166919
2552,119734.88544603615
2553,93762.69510968513
2554,126074.24185665937
2555,111127.37248343758
2556,99054.47068353643
2557,116641.52914833964
2558,165112.09511250866
2559,143741.3962433055
2560,113592.34213442507
2561,144494.63760071294
2562,123514.70437871067
2563,130775.55309237757
2564,169844.35164436
2565,114638.06830538782
2566,136905.9393377521
2567,126164.01972859672
2568,200511.29674401524
2569,191280.17510415058
2570,137101.90731899723
2571,174965.8903420942
2572,191659.7996367973
2573,257581.49182891528
2574,334097.6691005472
2575,128987.01992408803
2576,132968.22629105707
2577,156286.06820925084
2578,107435.22962629472
2579,82011.83129640228
2580,133414.88919644436
2581,148659.3654339077
2582,117040.35894075972
2583,274391.40948761045
2584,154971.87662176887
2585,158388.3263335133
2586,192816.6809929153
2587,191374.25046749026
2588,147800.71428337108
2589,146731.09526289898
2590,241502.7078553982
2591,224073.57660011185
2592,228096.14720423528
2593,253385.56730522547
2594,175541.79408029577
2595,213948.38125407923
2596,349196.1400848294
2597,176998.29665347005
2598,275881.41060948855
2599,309877.29506205465
2600,168611.44533868207
2601,145703.52541790213
2602,96744.4787741912
2603,98283.13600370681
2604,100294.09372189267
2605,101599.99426714896
2606,144254.72342308884
2607,160632.42601511345
2608,195823.60692841283
2609,157819.56231111076
2610,115121.45626869495
2611,181400.5470592982
2612,151302.00105482276
2613,114107.10004882995
2614,114107.10004882995
2615,154250.4874346336
2616,126681.3966424873
2617,166770.0253379643
2618,188159.4516878746
2619,225967.03910164256
2620,170326.39790758697
2621,181266.8440400111
2622,177578.0103209967
2623,277009.69134361006
2624,248586.34373802668
2625,333565.5399338805
2626,160847.21196524214
2627,187424.5938228438
2628,377602.99567053316
2629,408114.81957013573
2630,334200.9507987383
2631,406286.9009803921
2632,367694.0016320716
2633,288039.7212641117
2634,394018.0682672139
2635,154152.92443296875
2636,206340.6095364669
2637,159202.46587279145
2638,242897.38181818178
2639,182051.60209290075
2640,152839.62933707132
2641,116362.29824556186
2642,172062.03438563077
2643,133091.16573908294
2644,136865.36163677598
2645,106467.3487669446
2646,102593.230334473
2647,106715.30803589162
2648,145691.06074176435
2649,135380.84368083056
2650,148115.2356798292
2651,157065.59109938415
2652,406756.6232672139
2653,262963.73375348916
2654,233197.97830510573
2655,431141.6795238095
2656,337347.5090038665
2657,341593.3222285068
2658,256489.1279736467
2659,293738.4477920228
2660,316652.5858308195
2661,338627.63109995297
2662,353082.084448052
2663,279837.9553193248
2664,279656.1424953964
2665,290522.5072102605
2666,280963.2371069252
2667,167031.47131037578
2668,185218.39014528802
2669,169045.7202647311
2670,295883.9336810805
2671,185218.39014528802
2672,184221.39355091285
2673,199514.98831102662
2674,199514.98831102662
2675,170567.48110467853
2676,187078.98167846882
2677,188611.6331142654
2678,275044.66983193276
2679,305735.41123366926
2680,275656.2893968925
2681,369966.36556100217
2682,312705.5799631318
2683,492273.99212962965
2684,298734.16425800364
2685,331199.45003082557
2686,275167.26058121637
2687,317427.4058585516
2688,242992.7581147366
2689,231685.5648112454
2690,384658.3199338805
2691,180417.12843490895
2692,143996.6177589072
2693,186220.4882151375
2694,143081.0534731929
2695,185970.06561908958
2696,185970.06561908958
2697,180417.12843490895
2698,182546.83642602668
2699,166126.88699785242
2700,160510.62718466326
2701,151253.0648197221
2702,132709.19625241298
2703,165810.06682584665
2704,142892.4102288888
2705,116569.19852450697
2706,117083.41698449769
2707,135513.02191253248
2708,133461.90775760135
2709,119734.88544603615
2710,119734.88544603615
2711,256267.44912698414
2712,321911.2700308256
2713,174936.823971742
2714,156634.6060857935
2715,177267.53740104625
2716,160511.0297673776
2717,187813.2959641831
2718,237990.35195314762
2719,151471.6937844146
2720,161048.64963683495
2721,145827.0505495522
2722,165079.64104868873
2723,143211.32328927895
2724,115121.45626869495
2725,135732.7225088878
2726,146545.58875570848
2727,164100.61576512046
2728,166590.9711707511
2729,154348.48229449635
2730,147094.2801949881
2731,110185.22962629472
2732,118950.17597374614
2733,155034.63096354055
2734,140041.92174023154
